"BIBTEXKEY","first_name","middle_name","last_name","full_name","JOURNAL","NUMBER","PAGES","TITLE","TYPE","VOLUME","YEAR","DOI","URL","AFFILIATIONS","AUTHOR_KEYWORDS","PUBLICATION_STAGE","SOURCE","Affiliation_country","Affiliation_country_code","Gender","Gender.Probability","Gender.Count","composite_name","author_id","paper_id_author_id","author_order","author_last","author_single","unique_name","OA","Citations"
"Franěk2024","Jan",NA,"Petružálek","Jan Petružálek","Music and Science",NA,NA,"Audio-Visual Interactions Between Music and the Natural Environment: Self-Reported Assessments and Measures of Facial Expressions","Article","7",2024,"10.1177/20592043241291757","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85208809276&doi = 10.1177%2f20592043241291757&partnerID = 40&md5 = 07aad5784d6d7e5daec0ad752a6c6f0e","Faculty of Informatics and Management, University of Hradec Králové, Hradec Králové, Czech Republic","Audiovisual interaction; effect of music; emotional facial expressions; environmental perception; face reading technique","Final","Scopus","Czechia","CZ","male",0.98,75414,"Jan Petružálek","author2","Franěk2024_author2",2,1,0,"petružálek_jan","Open Access",1
"Lesjak2024","Sarah",NA,"Lesjak","Sarah Lesjak","Music and Science",NA,NA,"Body Awareness of the Orofacial Area in Wind and Brass Instrumentalists: An Observational Study","Article","7",2024,"10.1177/20592043241288636","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85207537794&doi = 10.1177%2f20592043241288636&partnerID = 40&md5 = 72e40b712a1159ff050a9e61db26f66a","University of Applied Sciences Osnabrueck, Osnabruck, Germany","Body awareness; brass instrument; orofacial dysfunctions; performing arts physiotherapy; woodwind instrument","Final","Scopus","Germany","DE","female",0.99,57188,"Sarah Lesjak","author1","Lesjak2024_author1",1,0,0,"lesjak_sarah","Open Access",2
"Lesjak2024","Lena",NA,"Ostlangenberg","Lena Ostlangenberg","Music and Science",NA,NA,"Body Awareness of the Orofacial Area in Wind and Brass Instrumentalists: An Observational Study","Article","7",2024,"10.1177/20592043241288636","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85207537794&doi = 10.1177%2f20592043241288636&partnerID = 40&md5 = 72e40b712a1159ff050a9e61db26f66a","University of Applied Sciences Osnabrueck, Osnabruck, Germany","Body awareness; brass instrument; orofacial dysfunctions; performing arts physiotherapy; woodwind instrument","Final","Scopus","Germany","DE","female",0.98,29674,"Lena Ostlangenberg","author2","Lesjak2024_author2",2,0,0,"ostlangenberg_lena","Open Access",2
"Lesjak2024","Harry",NA,"von Piekartz","Harry von Piekartz","Music and Science",NA,NA,"Body Awareness of the Orofacial Area in Wind and Brass Instrumentalists: An Observational Study","Article","7",2024,"10.1177/20592043241288636","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85207537794&doi = 10.1177%2f20592043241288636&partnerID = 40&md5 = 72e40b712a1159ff050a9e61db26f66a","University of Applied Sciences Osnabrueck, Osnabruck, Germany","Body awareness; brass instrument; orofacial dysfunctions; performing arts physiotherapy; woodwind instrument","Final","Scopus","Germany","DE","male",0.99,7905,"Harry von Piekartz","author3","Lesjak2024_author3",3,0,0,"von piekartz_harry","Open Access",2
"Lesjak2024","Christoff",NA,"Zalpour","Christoff Zalpour","Music and Science",NA,NA,"Body Awareness of the Orofacial Area in Wind and Brass Instrumentalists: An Observational Study","Article","7",2024,"10.1177/20592043241288636","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85207537794&doi = 10.1177%2f20592043241288636&partnerID = 40&md5 = 72e40b712a1159ff050a9e61db26f66a","University of Applied Sciences Osnabrueck, Osnabruck, Germany","Body awareness; brass instrument; orofacial dysfunctions; performing arts physiotherapy; woodwind instrument","Final","Scopus","Germany","DE","male",0.98,83,"Christoff Zalpour","author4","Lesjak2024_author4",4,1,0,"zalpour_christoff","Open Access",2
"Földi2024","Fanni",NA,"Földi","Fanni Földi","Music and Science",NA,NA,"Motivation in Learning Musical Instruments: The Role of Parents, Teachers, and Friends","Article","7",2024,"10.1177/20592043241284822","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85205297293&doi = 10.1177%2f20592043241284822&partnerID = 40&md5 = a5a689d6f7d957d8134ae593c27bd91e","Institute of Education, University of Szeged, Szeged, Hungary; MTA-MATE Early Childhood Research Group, Kaposvár, Hungary; Institute of Education, Hungarian University of Agriculture and Life Sciences, Kaposvár, Hungary","Learning musical instruments; motivation to learn; music learning; music teaching; parents; peers; self-determination theory; social relationships; teachers","Final","Scopus","Hungary","HU","female",1,2210,"Fanni Földi","author1","Földi2024_author1",1,0,0,"földi_fanni","Open Access",0
"Földi2024","Norbert",NA,"Szabó","Norbert Szabó","Music and Science",NA,NA,"Motivation in Learning Musical Instruments: The Role of Parents, Teachers, and Friends","Article","7",2024,"10.1177/20592043241284822","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85205297293&doi = 10.1177%2f20592043241284822&partnerID = 40&md5 = a5a689d6f7d957d8134ae593c27bd91e","Institute of Education, University of Szeged, Szeged, Hungary; MTA-MATE Early Childhood Research Group, Kaposvár, Hungary; Institute of Education, Hungarian University of Agriculture and Life Sciences, Kaposvár, Hungary","Learning musical instruments; motivation to learn; music learning; music teaching; parents; peers; self-determination theory; social relationships; teachers","Final","Scopus","Hungary","HU","male",1,9796,"Norbert Szabó","author2","Földi2024_author2",2,0,0,"szabó_norbert","Open Access",0
"Földi2024","Tun","Zaw","Oo","Tun Zaw Oo","Music and Science",NA,NA,"Motivation in Learning Musical Instruments: The Role of Parents, Teachers, and Friends","Article","7",2024,"10.1177/20592043241284822","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85205297293&doi = 10.1177%2f20592043241284822&partnerID = 40&md5 = a5a689d6f7d957d8134ae593c27bd91e","Institute of Education, University of Szeged, Szeged, Hungary; MTA-MATE Early Childhood Research Group, Kaposvár, Hungary; Institute of Education, Hungarian University of Agriculture and Life Sciences, Kaposvár, Hungary","Learning musical instruments; motivation to learn; music learning; music teaching; parents; peers; self-determination theory; social relationships; teachers","Final","Scopus","Hungary","HU","male",0.75,1,"Tun Oo","author3","Földi2024_author3",3,0,0,"oo_tun","Open Access",0
"Földi2024","Gábor",NA,"Csizmadia","Gábor Csizmadia","Music and Science",NA,NA,"Motivation in Learning Musical Instruments: The Role of Parents, Teachers, and Friends","Article","7",2024,"10.1177/20592043241284822","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85205297293&doi = 10.1177%2f20592043241284822&partnerID = 40&md5 = a5a689d6f7d957d8134ae593c27bd91e","Institute of Education, University of Szeged, Szeged, Hungary; MTA-MATE Early Childhood Research Group, Kaposvár, Hungary; Institute of Education, Hungarian University of Agriculture and Life Sciences, Kaposvár, Hungary","Learning musical instruments; motivation to learn; music learning; music teaching; parents; peers; self-determination theory; social relationships; teachers","Final","Scopus","Hungary","HU","male",1,5728,"Gábor Csizmadia","author4","Földi2024_author4",4,0,0,"csizmadia_gábor","Open Access",0
"Földi2024","Krisztián",NA,"Józsa","Krisztián Józsa","Music and Science",NA,NA,"Motivation in Learning Musical Instruments: The Role of Parents, Teachers, and Friends","Article","7",2024,"10.1177/20592043241284822","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85205297293&doi = 10.1177%2f20592043241284822&partnerID = 40&md5 = a5a689d6f7d957d8134ae593c27bd91e","Institute of Education, University of Szeged, Szeged, Hungary; MTA-MATE Early Childhood Research Group, Kaposvár, Hungary; Institute of Education, Hungarian University of Agriculture and Life Sciences, Kaposvár, Hungary","Learning musical instruments; motivation to learn; music learning; music teaching; parents; peers; self-determination theory; social relationships; teachers","Final","Scopus","Hungary","HU","male",0.99,1852,"Krisztián Józsa","author5","Földi2024_author5",5,1,0,"józsa_krisztián","Open Access",0
"Juhász2024","Zoltán",NA,"Juhász","Zoltán Juhász","Music and Science",NA,NA,"Revealing Footprints of Ancient Sources in Recent Eurasian and American Folk Music Cultures Using PCA of the Culture-Dependent Moment Vectors of Shared Melody Types","Article","7",2024,"10.1177/20592043241228982","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85186911401&doi = 10.1177%2f20592043241228982&partnerID = 40&md5 = f2eb57119fc51c7b942265855a3fc5da","HUN-REN Centre for Energy Research, Institute of Technical Physics and Materials Science, Budapest, Hungary","Artificial intelligence; ethnomusicology; principal component analysis; unsupervised learning","Final","Scopus","Hungary","HU","male",1,5582,"Zoltán Juhász","author1","Juhász2024_author1",1,0,1,"juhász_zoltán","Open Access",1
"Reymore2024","Lindsey",NA,"Reymore","Lindsey Reymore","Music and Science",NA,NA,"An Interdisciplinary Timbral Analysis of “ringtone,” by 100 gecs","Article","7",2024,"10.1177/20592043241288333","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85205593072&doi = 10.1177%2f20592043241288333&partnerID = 40&md5 = 31172e85eb9ad88f15e791b66a3efe05","School of Music, Dance and Theatre, Arizona State University, Tempe, AZ, United States","Audio feature analysis; hyperpop; interdisciplinary methods; music analysis; music cognition; music theory; popular music; timbre","Final","Scopus","United States","US","female",0.98,15694,"Lindsey Reymore","author1","Reymore2024_author1",1,0,1,"reymore_lindsey","Open Access",0
"Faraco2024","Arthur",NA,"Faraco","Arthur Faraco","Music and Science",NA,NA,"Listening Behaviors and Musical Coordination in Collective Free Improvisation","Article","7",2024,"10.1177/20592043241257023","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85194239463&doi = 10.1177%2f20592043241257023&partnerID = 40&md5 = 4c946a7448149f631eef7461d403a904","Universidade de Sao Paulo, Sao Paulo, Brazil; STMS UMR 9912 (CNRS/IRCAM/SU), Paris, France","Improvisation; joint action; listening; saliency; togetherness","Final","Scopus","Brazil","BR","male",1,29551,"Arthur Faraco","author1","Faraco2024_author1",1,0,0,"faraco_arthur","Open Access",1
"Faraco2024","Armand",NA,"Schwarz","Armand Schwarz","Music and Science",NA,NA,"Listening Behaviors and Musical Coordination in Collective Free Improvisation","Article","7",2024,"10.1177/20592043241257023","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85194239463&doi = 10.1177%2f20592043241257023&partnerID = 40&md5 = 4c946a7448149f631eef7461d403a904","Universidade de Sao Paulo, Sao Paulo, Brazil; STMS UMR 9912 (CNRS/IRCAM/SU), Paris, France","Improvisation; joint action; listening; saliency; togetherness","Final","Scopus","France","FR","male",0.99,10043,"Armand Schwarz","author2","Faraco2024_author2",2,0,0,"schwarz_armand","Open Access",1
"Faraco2024","Coralie",NA,"Vincent","Coralie Vincent","Music and Science",NA,NA,"Listening Behaviors and Musical Coordination in Collective Free Improvisation","Article","7",2024,"10.1177/20592043241257023","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85194239463&doi = 10.1177%2f20592043241257023&partnerID = 40&md5 = 4c946a7448149f631eef7461d403a904","Universidade de Sao Paulo, Sao Paulo, Brazil; STMS UMR 9912 (CNRS/IRCAM/SU), Paris, France","Improvisation; joint action; listening; saliency; togetherness","Final","Scopus","Brazil","BR","female",1,12,"Coralie Vincent","author3","Faraco2024_author3",3,0,0,"vincent_coralie","Open Access",1
"Faraco2024","Patrick",NA,"Susini","Patrick Susini","Music and Science",NA,NA,"Listening Behaviors and Musical Coordination in Collective Free Improvisation","Article","7",2024,"10.1177/20592043241257023","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85194239463&doi = 10.1177%2f20592043241257023&partnerID = 40&md5 = 4c946a7448149f631eef7461d403a904","Universidade de Sao Paulo, Sao Paulo, Brazil; STMS UMR 9912 (CNRS/IRCAM/SU), Paris, France","Improvisation; joint action; listening; saliency; togetherness","Final","Scopus","Brazil","BR","male",1,14628,"Patrick Susini","author4","Faraco2024_author4",4,0,0,"susini_patrick","Open Access",1
"Faraco2024","Emmanuel",NA,"Ponsot","Emmanuel Ponsot","Music and Science",NA,NA,"Listening Behaviors and Musical Coordination in Collective Free Improvisation","Article","7",2024,"10.1177/20592043241257023","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85194239463&doi = 10.1177%2f20592043241257023&partnerID = 40&md5 = 4c946a7448149f631eef7461d403a904","Universidade de Sao Paulo, Sao Paulo, Brazil; STMS UMR 9912 (CNRS/IRCAM/SU), Paris, France","Improvisation; joint action; listening; saliency; togetherness","Final","Scopus","Brazil","BR","male",1,2572,"Emmanuel Ponsot","author5","Faraco2024_author5",5,0,0,"ponsot_emmanuel","Open Access",1
"Faraco2024","Clément",NA,"Canonne","Clément Canonne","Music and Science",NA,NA,"Listening Behaviors and Musical Coordination in Collective Free Improvisation","Article","7",2024,"10.1177/20592043241257023","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85194239463&doi = 10.1177%2f20592043241257023&partnerID = 40&md5 = 4c946a7448149f631eef7461d403a904","Universidade de Sao Paulo, Sao Paulo, Brazil; STMS UMR 9912 (CNRS/IRCAM/SU), Paris, France","Improvisation; joint action; listening; saliency; togetherness","Final","Scopus","Brazil","BR","male",1,4,"Clément Canonne","author6","Faraco2024_author6",6,1,0,"canonne_clément","Open Access",1
"Ponchione-Bailey2025","Cayenna",NA,"Ponchione-Bailey","Cayenna Ponchione-Bailey","Music and Science",NA,NA,"Discrimination in Evaluation: A Call for Greater Attention to Issues of Racial Discrimination in Experimental Musical Performance Evaluation Research","Article","8",2025,"10.1177/20592043251341705","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105005596682&doi = 10.1177%2f20592043251341705&partnerID = 40&md5 = 51e377e179963d5253bf17eeecfd8a93","Music, University of Oxford, Oxford, United Kingdom","Music perception; music psychology; musical performance; racial bias; racial discrimination","Final","Scopus","United Kingdom","GB","female",0.75,1,"Cayenna Ponchione-Bailey","author1","Ponchione-Bailey2025_author1",1,0,1,"ponchione-bailey_cayenna","Undefined",0
